alb,total_including_lucf,2010,7.7825	
alb,total_including_lucf,2011,8.489338	
alb,total_including_lucf,2012,8.039228	
alb,total_including_lucf,2013,8.085984	
alb,total_including_lucf,2014,8.518524	
alb,total_including_lucf,2015,8.379524	
alb,total_including_lucf,2016,8.852394	
alb,total_including_lucf,2017,9.423874	
alb,total_including_lucf,2018,9.215799	
alb,total_including_lucf,2019,8.770285	
and,land-use_change_and_forestry,2001,0	
and,land-use_change_and_forestry,2002,0	
and,land-use_change_and_forestry,2003,0	
and,land-use_change_and_forestry,2004,0	
and,land-use_change_and_forestry,2005,0	
and,land-use_change_and_forestry,2006,0	
and,land-use_change_and_forestry,2007,0	
and,land-use_change_and_forestry,2008,0	
and,land-use_change_and_forestry,2009,0	
and,land-use_change_and_forestry,2010,0	
and,land-use_change_and_forestry,2011,0	
and,land-use_change_and_forestry,2012,0	
and,land-use_change_and_forestry,2013,0	
and,land-use_change_and_forestry,2014,0	
and,land-use_change_and_forestry,2015,0	
and,land-use_change_and_forestry,2016,0	
and,land-use_change_and_forestry,2017,0	
and,land-use_change_and_forestry,2018,0	
and,land-use_change_and_forestry,2019,0	
and,total_including_lucf,2001,0.59275	
and,total_including_lucf,2002,0.60471	
and,total_including_lucf,2003,0.613006	
and,total_including_lucf,2004,0.643286	
and,total_including_lucf,2005,0.662574	
and,total_including_lucf,2006,0.637875	
and,total_including_lucf,2007,0.63516	
and,total_including_lucf,2008,0.639773	
and,total_including_lucf,2009,0.622402	
and,total_including_lucf,2010,0.627015	
and,total_including_lucf,2011,0.602069	
and,total_including_lucf,2012,0.599107	
and,total_including_lucf,2013,0.588817	
and,total_including_lucf,2014,0.574863	
and,total_including_lucf,2015,0.579229	
and,total_including_lucf,2016,0.585851	
and,total_including_lucf,2017,0.585144	
and,total_including_lucf,2018,0.617414	
and,total_including_lucf,2019,0.62758	
are,land-use_change_and_forestry,2001,0	
are,land-use_change_and_forestry,2002,0	
are,land-use_change_and_forestry,2003,0	
are,land-use_change_and_forestry,2004,0	
are,land-use_change_and_forestry,2005,0	
are,land-use_change_and_forestry,2006,0	
are,land-use_change_and_forestry,2007,0	
are,land-use_change_and_forestry,2008,0	
are,land-use_change_and_forestry,2009,0	
are,land-use_change_and_forestry,2010,0	
are,land-use_change_and_forestry,2011,0	
are,land-use_change_and_forestry,2012,0	
are,land-use_change_and_forestry,2013,0	
are,land-use_change_and_forestry,2014,0	
are,land-use_change_and_forestry,2015,0	
are,land-use_change_and_forestry,2016,0	
are,land-use_change_and_forestry,2017,0	
are,land-use_change_and_forestry,2018,0	
are,land-use_change_and_forestry,2019,0	
are,total_including_lucf,2001,123.0844	
are,total_including_lucf,2002,125.3957	
are,total_including_lucf,2003,133.422	
are,total_including_lucf,2004,141.214	
are,total_including_lucf,2005,150.104	
are,total_including_lucf,2006,157.1222	
are,total_including_lucf,2007,168.245	
are,total_including_lucf,2008,194.0185	
are,total_including_lucf,2009,194.3791	
are,total_including_lucf,2010,201.8925	
are,total_including_lucf,2011,207.4926	
are,total_including_lucf,2012,219.5898	
are,total_including_lucf,2013,230.8895	
are,total_including_lucf,2014,231.7964	
are,total_including_lucf,2015,245.2216	
are,total_including_lucf,2016,252.9187	
are,total_including_lucf,2017,248.6863	
are,total_including_lucf,2018,229.3833	
are,total_including_lucf,2019,243.5467	
arg,land-use_change_and_forestry,2001,95.11771	
arg,land-use_change_and_forestry,2002,95.15257	
arg,land-use_change_and_forestry,2003,95.30067	
arg,land-use_change_and_forestry,2004,95.45067	
arg,land-use_change_and_forestry,2005,95.34584	
arg,land-use_change_and_forestry,2006,95.30125	
arg,land-use_change_and_forestry,2007,95.2752	
arg,land-use_change_and_forestry,2008,95.36908	
arg,land-use_change_and_forestry,2009,95.50233	
arg,land-use_change_and_forestry,2010,95.22207	
arg,land-use_change_and_forestry,2011,65.83854	
arg,land-use_change_and_forestry,2012,65.89873	
arg,land-use_change_and_forestry,2013,66.52047	
arg,land-use_change_and_forestry,2014,65.66223	
arg,land-use_change_and_forestry,2015,65.81245	
arg,land-use_change_and_forestry,2016,29.90041	
arg,land-use_change_and_forestry,2017,30.37629	
arg,land-use_change_and_forestry,2018,29.8496	
arg,land-use_change_and_forestry,2019,29.85671	
arg,total_including_lucf,2001,379.258	
arg,total_including_lucf,2002,375.6287	
arg,total_including_lucf,2003,397.8681	
arg,total_including_lucf,2004,414.1497	
arg,total_including_lucf,2005,418.0863	
arg,total_including_lucf,2006,432.5558	
arg,total_including_lucf,2007,445.097	
arg,total_including_lucf,2008,449.6416	
arg,total_including_lucf,2009,429.3213	
arg,total_including_lucf,2010,434.8291	
arg,total_including_lucf,2011,416.089	
arg,total_including_lucf,2012,421.1954	
arg,total_including_lucf,2013,431.0004	
arg,total_including_lucf,2014,428.811	
arg,total_including_lucf,2015,435.8134	
arg,total_including_lucf,2016,403.2326	
arg,total_including_lucf,2017,407.582	
arg,total_including_lucf,2018,404.9507	
arg,total_including_lucf,2019,398.9087	
arm,land-use_change_and_forestry,2001,0.123972	
arm,land-use_change_and_forestry,2002,0.123182	
arm,land-use_change_and_forestry,2003,0.123182	
arm,land-use_change_and_forestry,2004,0.123578	
arm,land-use_change_and_forestry,2005,0.123182	
arm,land-use_change_and_forestry,2006,0.126164	
arm,land-use_change_and_forestry,2007,0.123456	
arm,land-use_change_and_forestry,2008,0.123578	
arm,land-use_change_and_forestry,2009,0.123182	
arm,land-use_change_and_forestry,2010,0.12718	
arm,land-use_change_and_forestry,2011,-0.07821	
arm,land-use_change_and_forestry,2012,-0.07718	
arm,land-use_change_and_forestry,2013,-0.07821	
arm,land-use_change_and_forestry,2014,-0.07821	
arm,land-use_change_and_forestry,2015,-0.07781	
arm,land-use_change_and_forestry,2016,0.036067	
arm,land-use_change_and_forestry,2017,0.036189	
arm,land-use_change_and_forestry,2018,0.038135	
arm,land-use_change_and_forestry,2019,0.036585	
arm,total_including_lucf,2001,6.225497	
arm,total_including_lucf,2002,5.896204	
arm,total_including_lucf,2003,6.324926	
arm,total_including_lucf,2004,6.715827	
arm,total_including_lucf,2005,7.439986	
arm,total_including_lucf,2006,7.843037	
arm,total_including_lucf,2007,8.48957	
arm,total_including_lucf,2008,9.009541	
arm,total_including_lucf,2009,7.866974	
arm,total_including_lucf,2010,7.688537	
arm,total_including_lucf,2011,8.125142	
arm,total_including_lucf,2012,9.122535	
arm,total_including_lucf,2013,9.063639	
arm,total_including_lucf,2014,9.05454	
arm,total_including_lucf,2015,9.077857	
arm,total_including_lucf,2016,9.450529	
arm,total_including_lucf,2017,9.286372	
arm,total_including_lucf,2018,9.480759	
arm,total_including_lucf,2019,9.999827	
atg,land-use_change_and_forestry,2001,0	
atg,land-use_change_and_forestry,2002,0	
atg,land-use_change_and_forestry,2003,0	
atg,land-use_change_and_forestry,2004,0	
atg,land-use_change_and_forestry,2005,0	
atg,land-use_change_and_forestry,2006,0	
atg,land-use_change_and_forestry,2007,0	
atg,land-use_change_and_forestry,2008,0	
atg,land-use_change_and_forestry,2009,0	
atg,land-use_change_and_forestry,2010,0	
atg,land-use_change_and_forestry,2011,0	
atg,land-use_change_and_forestry,2012,0	
atg,land-use_change_and_forestry,2013,0	
atg,land-use_change_and_forestry,2014,0	
atg,land-use_change_and_forestry,2015,0	
atg,land-use_change_and_forestry,2016,0	
atg,land-use_change_and_forestry,2017,0	
atg,land-use_change_and_forestry,2018,0	
atg,land-use_change_and_forestry,2019,0	
atg,total_including_lucf,2001,0.644671	
atg,total_including_lucf,2002,0.702638	
atg,total_including_lucf,2003,0.739654	
atg,total_including_lucf,2004,0.749274	
atg,total_including_lucf,2005,0.779844	
atg,total_including_lucf,2006,0.849997	
atg,total_including_lucf,2007,0.907645	
atg,total_including_lucf,2008,0.961377	
atg,total_including_lucf,2009,1.917101	
atg,total_including_lucf,2010,1.02957	
atg,total_including_lucf,2011,1.088105	
atg,total_including_lucf,2012,1.258904	
atg,total_including_lucf,2013,1.046677	
atg,total_including_lucf,2014,1.061611	
atg,total_including_lucf,2015,1.086616	
atg,total_including_lucf,2016,1.12439	
atg,total_including_lucf,2017,1.151241	
atg,total_including_lucf,2018,1.186174	
atg,total_including_lucf,2019,1.217041	
aus,land-use_change_and_forestry,2001,31.61201	
aus,land-use_change_and_forestry,2002,33.67314	
aus,land-use_change_and_forestry,2003,36.94075	
aus,land-use_change_and_forestry,2004,30.12658	
aus,land-use_change_and_forestry,2005,30.05855	
aus,land-use_change_and_forestry,2006,35.20258	
aus,land-use_change_and_forestry,2007,31.47181	
aus,land-use_change_and_forestry,2008,29.82971	
aus,land-use_change_and_forestry,2009,32.73596	
aus,land-use_change_and_forestry,2010,29.915	
aus,land-use_change_and_forestry,2011,-28.3946	
aus,land-use_change_and_forestry,2012,-27.8113	
aus,land-use_change_and_forestry,2013,-26.6303	
aus,land-use_change_and_forestry,2014,-27.2924	
aus,land-use_change_and_forestry,2015,-28.1086	
aus,land-use_change_and_forestry,2016,3.932616	
aus,land-use_change_and_forestry,2017,3.290105	
aus,land-use_change_and_forestry,2018,3.885295	
aus,land-use_change_and_forestry,2019,22.50594	
aus,total_including_lucf,2001,656.3924	
aus,total_including_lucf,2002,652.952	
aus,total_including_lucf,2003,576.247	
aus,total_including_lucf,2004,627.5584	
aus,total_including_lucf,2005,590.4375	
aus,total_including_lucf,2006,638.3158	
aus,total_including_lucf,2007,637.9426	
aus,total_including_lucf,2008,608.7762	
aus,total_including_lucf,2009,626.3329	
aus,total_including_lucf,2010,596.3558	
aus,total_including_lucf,2011,639.9473	
aus,total_including_lucf,2012,639.6259	
aus,total_including_lucf,2013,554.245	
aus,total_including_lucf,2014,569.9757	
aus,total_including_lucf,2015,568.8677	
aus,total_including_lucf,2016,578.3857	
aus,total_including_lucf,2017,626.5606	
aus,total_including_lucf,2018,621.2794	
aus,total_including_lucf,2019,608.4871	
aut,land-use_change_and_forestry,2001,-6.16149	
aut,land-use_change_and_forestry,2002,-6.16372	
aut,land-use_change_and_forestry,2003,-6.16388	
aut,land-use_change_and_forestry,2004,-6.16521	
aut,land-use_change_and_forestry,2005,-6.16179	
aut,land-use_change_and_forestry,2006,-6.16505	
aut,land-use_change_and_forestry,2007,-6.16493	
aut,land-use_change_and_forestry,2008,-6.16505	
aut,land-use_change_and_forestry,2009,-6.1646	
aut,land-use_change_and_forestry,2010,-6.16489	
aut,land-use_change_and_forestry,2011,-7.06888	
aut,land-use_change_and_forestry,2012,-7.06858	
aut,land-use_change_and_forestry,2013,-7.06793	
aut,land-use_change_and_forestry,2014,-7.06757	
aut,land-use_change_and_forestry,2015,-7.06888	
aut,land-use_change_and_forestry,2016,-7.12234	
aut,land-use_change_and_forestry,2017,-7.1221	
aut,land-use_change_and_forestry,2018,-7.12104	
aut,land-use_change_and_forestry,2019,-7.12234	
aut,total_including_lucf,2001,76.84193	
aut,total_including_lucf,2002,78.17105	
aut,total_including_lucf,2003,83.2844	
aut,total_including_lucf,2004,84.10962	
aut,total_including_lucf,2005,84.18938	
aut,total_including_lucf,2006,81.93019	
aut,total_including_lucf,2007,78.89343	
aut,total_including_lucf,2008,78.45943	
aut,total_including_lucf,2009,71.54514	
aut,total_including_lucf,2010,77.34101	
aut,total_including_lucf,2011,74.46341	
aut,total_including_lucf,2012,71.25828	
aut,total_including_lucf,2013,71.80146	
aut,total_including_lucf,2014,68.08279	
aut,total_including_lucf,2015,69.2706	
aut,total_including_lucf,2016,69.60349	
aut,total_including_lucf,2017,71.53188	
aut,total_including_lucf,2018,68.31746	
aut,total_including_lucf,2019,69.79555	
aze,land-use_change_and_forestry,2001,-1.81455	
aze,land-use_change_and_forestry,2002,-1.80792	
aze,land-use_change_and_forestry,2003,-1.81467	
aze,land-use_change_and_forestry,2004,-1.81467	
aze,land-use_change_and_forestry,2005,-1.8144	
aze,land-use_change_and_forestry,2006,-1.81467	
aze,land-use_change_and_forestry,2007,-1.81324	
aze,land-use_change_and_forestry,2008,-1.8144	
aze,land-use_change_and_forestry,2009,-1.81467	
aze,land-use_change_and_forestry,2010,-1.81011	
aze,land-use_change_and_forestry,2011,-2.84808	
aze,land-use_change_and_forestry,2012,-2.84808	
aze,land-use_change_and_forestry,2013,-2.84823	
aze,land-use_change_and_forestry,2014,-2.84732	
aze,land-use_change_and_forestry,2015,-2.84808	
aze,land-use_change_and_forestry,2016,-1.91602	
aze,land-use_change_and_forestry,2017,-1.91134	
aze,land-use_change_and_forestry,2018,-1.91277	
aze,land-use_change_and_forestry,2019,-1.9155	
aze,total_including_lucf,2001,35.37595	
aze,total_including_lucf,2002,35.44386	
aze,total_including_lucf,2003,38.12828	
aze,total_including_lucf,2004,38.26105	
aze,total_including_lucf,2005,41.05915	
aze,total_including_lucf,2006,42.90299	
aze,total_including_lucf,2007,41.48069	
aze,total_including_lucf,2008,45.83453	
aze,total_including_lucf,2009,41.31952	
aze,total_including_lucf,2010,40.20924	
aze,total_including_lucf,2011,41.99263	
aze,total_including_lucf,2012,45.20206	
aze,total_including_lucf,2013,46.4108	
aze,total_including_lucf,2014,47.77554	
aze,total_including_lucf,2015,47.67006	
aze,total_including_lucf,2016,48.94256	
aze,total_including_lucf,2017,48.33308	
aze,total_including_lucf,2018,49.77852	
aze,total_including_lucf,2019,52.8876	
bdi,land-use_change_and_forestry,2001,3.52762	
bdi,land-use_change_and_forestry,2002,3.529204	
bdi,land-use_change_and_forestry,2003,3.527073	
bdi,land-use_change_and_forestry,2004,3.52057	
bdi,land-use_change_and_forestry,2005,3.532939	
bdi,land-use_change_and_forestry,2006,3.53954	
bdi,land-use_change_and_forestry,2007,3.537209	
bdi,land-use_change_and_forestry,2008,3.534647	
bdi,land-use_change_and_forestry,2009,3.532177	
bdi,land-use_change_and_forestry,2010,3.549898	
bdi,land-use_change_and_forestry,2011,-1.4087	
bdi,land-use_change_and_forestry,2012,-1.40833	
bdi,land-use_change_and_forestry,2013,-1.40244	
bdi,land-use_change_and_forestry,2014,-1.40979	
bdi,land-use_change_and_forestry,2015,-1.40916	
bdi,land-use_change_and_forestry,2016,3.498415	
bdi,land-use_change_and_forestry,2017,3.491429	
bdi,land-use_change_and_forestry,2018,3.476121	
bdi,land-use_change_and_forestry,2019,3.476637	
bdi,total_including_lucf,2001,5.49032	
bdi,total_including_lucf,2002,5.481453	
bdi,total_including_lucf,2003,5.469457	
bdi,total_including_lucf,2004,5.521536	
bdi,total_including_lucf,2005,5.593316	
bdi,total_including_lucf,2006,5.739509	
bdi,total_including_lucf,2007,5.813023	
bdi,total_including_lucf,2008,5.938998	
bdi,total_including_lucf,2009,6.084198	
bdi,total_including_lucf,2010,6.425523	
bdi,total_including_lucf,2011,1.710406	
bdi,total_including_lucf,2012,1.790685	
bdi,total_including_lucf,2013,2.196611	
bdi,total_including_lucf,2014,2.177606	
bdi,total_including_lucf,2015,2.207369	
bdi,total_including_lucf,2016,7.500611	
bdi,total_including_lucf,2017,8.108701	
bdi,total_including_lucf,2018,8.346135	
bdi,total_including_lucf,2019,8.0362	
bel,land-use_change_and_forestry,2001,-3.00498	
bel,land-use_change_and_forestry,2002,-3.00839	
bel,land-use_change_and_forestry,2003,-3.01113	
bel,land-use_change_and_forestry,2004,-3.01307	
bel,land-use_change_and_forestry,2005,-3.01325	
bel,land-use_change_and_forestry,2006,-3.0133	
bel,land-use_change_and_forestry,2007,-3.01323	
bel,land-use_change_and_forestry,2008,-3.0133	
bel,land-use_change_and_forestry,2009,-3.0133	
bel,land-use_change_and_forestry,2010,-3.01334	
bel,land-use_change_and_forestry,2011,-2.36051	
bel,land-use_change_and_forestry,2012,-2.3606	
bel,land-use_change_and_forestry,2013,-2.3606	
bel,land-use_change_and_forestry,2014,-2.36015	
bel,land-use_change_and_forestry,2015,-2.36067	
bel,land-use_change_and_forestry,2016,0.16027	
bel,land-use_change_and_forestry,2017,0.159441	
bel,land-use_change_and_forestry,2018,0.159311	
bel,land-use_change_and_forestry,2019,0.159311	
bel,total_including_lucf,2001,135.6768	
bel,total_including_lucf,2002,128.3533	
bel,total_including_lucf,2003,131.7375	
bel,total_including_lucf,2004,130.29	
bel,total_including_lucf,2005,126.5393	
bel,total_including_lucf,2006,123.5395	
bel,total_including_lucf,2007,118.8728	
bel,total_including_lucf,2008,121.1284	
bel,total_including_lucf,2009,114.1582	
bel,total_including_lucf,2010,121.7313	
bel,total_including_lucf,2011,110.7711	
bel,total_including_lucf,2012,109.5498	
bel,total_including_lucf,2013,110.5306	
bel,total_including_lucf,2014,104.1503	
bel,total_including_lucf,2015,109.0649	
bel,total_including_lucf,2016,110.5379	
bel,total_including_lucf,2017,108.471	
bel,total_including_lucf,2018,109.2158	
bel,total_including_lucf,2019,108.2242	
ben,land-use_change_and_forestry,2001,10.79709	
ben,land-use_change_and_forestry,2002,10.81411	
ben,land-use_change_and_forestry,2003,10.76374	
ben,land-use_change_and_forestry,2004,10.74877	
ben,land-use_change_and_forestry,2005,10.90401	
ben,land-use_change_and_forestry,2006,10.8103	
ben,land-use_change_and_forestry,2007,10.78171	
ben,land-use_change_and_forestry,2008,10.74413	
ben,land-use_change_and_forestry,2009,10.75712	
ben,land-use_change_and_forestry,2010,10.71759	
ben,land-use_change_and_forestry,2011,10.74619	
ben,land-use_change_and_forestry,2012,10.72051	
ben,land-use_change_and_forestry,2013,10.72388	
ben,land-use_change_and_forestry,2014,10.71239	
ben,land-use_change_and_forestry,2015,10.72126	
ben,land-use_change_and_forestry,2016,10.72224	
ben,land-use_change_and_forestry,2017,10.74349	
ben,land-use_change_and_forestry,2018,10.7399	
ben,land-use_change_and_forestry,2019,10.76752	
ben,total_including_lucf,2001,17.30186	
ben,total_including_lucf,2002,18.34649	
ben,total_including_lucf,2003,18.25948	
ben,total_including_lucf,2004,18.33812	
ben,total_including_lucf,2005,19.5198	
ben,total_including_lucf,2006,19.72126	
ben,total_including_lucf,2007,20.43282	
ben,total_including_lucf,2008,20.14848	
ben,total_including_lucf,2009,20.7904	
ben,total_including_lucf,2010,21.19422	
ben,total_including_lucf,2011,21.29326	
ben,total_including_lucf,2012,21.2475	
ben,total_including_lucf,2013,21.8876	
ben,total_including_lucf,2014,22.40949	
ben,total_including_lucf,2015,22.84078	
ben,total_including_lucf,2016,24.54145	
ben,total_including_lucf,2017,24.71753	
ben,total_including_lucf,2018,25.82991	
ben,total_including_lucf,2019,25.78416	
bfa,land-use_change_and_forestry,2001,16.45087	
bfa,land-use_change_and_forestry,2002,16.45098	
bfa,land-use_change_and_forestry,2003,16.45087	
bfa,land-use_change_and_forestry,2004,16.45087	
bfa,land-use_change_and_forestry,2005,16.45087	
bfa,land-use_change_and_forestry,2006,16.45087	
bfa,land-use_change_and_forestry,2007,16.45098	
bfa,land-use_change_and_forestry,2008,16.45087	
bfa,land-use_change_and_forestry,2009,16.45098	
bfa,land-use_change_and_forestry,2010,16.45087	
bfa,land-use_change_and_forestry,2011,5.869013	
bfa,land-use_change_and_forestry,2012,5.869013	
bfa,land-use_change_and_forestry,2013,5.869013	
bfa,land-use_change_and_forestry,2014,5.869013	
bfa,land-use_change_and_forestry,2015,5.869013	
bfa,land-use_change_and_forestry,2016,24.10144	
bfa,land-use_change_and_forestry,2017,24.10144	
bfa,land-use_change_and_forestry,2018,24.10144	
bfa,land-use_change_and_forestry,2019,24.10144	
bfa,total_including_lucf,2001,31.83764	
bfa,total_including_lucf,2002,32.5404	
bfa,total_including_lucf,2003,35.98968	
bfa,total_including_lucf,2004,36.53336	
bfa,total_including_lucf,2005,37.16527	
bfa,total_including_lucf,2006,37.12881	
bfa,total_including_lucf,2007,37.76527	
bfa,total_including_lucf,2008,38.66143	
bfa,total_including_lucf,2009,39.34912	
bfa,total_including_lucf,2010,40.93934	
bfa,total_including_lucf,2011,30.85932	
bfa,total_including_lucf,2012,31.57241	
bfa,total_including_lucf,2013,32.51906	
bfa,total_including_lucf,2014,33.02154	
bfa,total_including_lucf,2015,33.91143	
bfa,total_including_lucf,2016,53.52044	
bfa,total_including_lucf,2017,54.46465	
bfa,total_including_lucf,2018,55.25199	
bfa,total_including_lucf,2019,56.3109	
bgd,land-use_change_and_forestry,2001,22.84727	
bgd,land-use_change_and_forestry,2002,22.60149	
bgd,land-use_change_and_forestry,2003,22.64016	
bgd,land-use_change_and_forestry,2004,22.48331	
bgd,land-use_change_and_forestry,2005,22.52505	
bgd,land-use_change_and_forestry,2006,22.82837	
bgd,land-use_change_and_forestry,2007,22.54381	
bgd,land-use_change_and_forestry,2008,22.62246	
bgd,land-use_change_and_forestry,2009,22.67041	
bgd,land-use_change_and_forestry,2010,22.53094	
bgd,land-use_change_and_forestry,2011,22.05746	
bgd,land-use_change_and_forestry,2012,22.08057	
bgd,land-use_change_and_forestry,2013,22.22245	
bgd,land-use_change_and_forestry,2014,22.11215	
bgd,land-use_change_and_forestry,2015,21.92048	
bgd,land-use_change_and_forestry,2016,21.76034	
bgd,land-use_change_and_forestry,2017,21.75327	
bgd,land-use_change_and_forestry,2018,21.77863	
bgd,land-use_change_and_forestry,2019,21.75736	
bgd,total_including_lucf,2001,143.2891	
bgd,total_including_lucf,2002,146.7975	
bgd,total_including_lucf,2003,148.742	
bgd,total_including_lucf,2004,150.6707	
bgd,total_including_lucf,2005,155.636	
bgd,total_including_lucf,2006,161.7156	
bgd,total_including_lucf,2007,164.712	
bgd,total_including_lucf,2008,173.4766	
bgd,total_including_lucf,2009,177.6745	
bgd,total_including_lucf,2010,185.7072	
bgd,total_including_lucf,2011,191.0144	
bgd,total_including_lucf,2012,194.9156	
bgd,total_including_lucf,2013,198.9987	
bgd,total_including_lucf,2014,203.9667	
bgd,total_including_lucf,2015,214.0967	
bgd,total_including_lucf,2016,215.7191	
bgd,total_including_lucf,2017,224.8292	
bgd,total_including_lucf,2018,229.7827	
bgd,total_including_lucf,2019,237.7	
bgr,land-use_change_and_forestry,2001,-23.5439	
bgr,land-use_change_and_forestry,2002,-23.5444	
bgr,land-use_change_and_forestry,2003,-23.5461	
bgr,land-use_change_and_forestry,2004,-23.5484	
bgr,land-use_change_and_forestry,2005,-23.5435	
bgr,land-use_change_and_forestry,2006,-23.549	
bgr,land-use_change_and_forestry,2007,-23.5285	
bgr,land-use_change_and_forestry,2008,-23.5523	
bgr,land-use_change_and_forestry,2009,-23.5574	
bgr,land-use_change_and_forestry,2010,-23.5483	
bgr,land-use_change_and_forestry,2011,-12.0998	
bgr,land-use_change_and_forestry,2012,-12.1092	
bgr,land-use_change_and_forestry,2013,-12.1077	
bgr,land-use_change_and_forestry,2014,-12.1121	
bgr,land-use_change_and_forestry,2015,-12.1107	
bgr,land-use_change_and_forestry,2016,-33.7998	
bgr,land-use_change_and_forestry,2017,-33.8	
bgr,land-use_change_and_forestry,2018,-33.8054	
bgr,land-use_change_and_forestry,2019,-33.804	
bgr,total_including_lucf,2001,36.59116	
bgr,total_including_lucf,2002,33.9051	
bgr,total_including_lucf,2003,38.76976	
bgr,total_including_lucf,2004,37.52043	
bgr,total_including_lucf,2005,37.51295	
bgr,total_including_lucf,2006,37.46165	
bgr,total_including_lucf,2007,41.65539	
bgr,total_including_lucf,2008,39.25353	
bgr,total_including_lucf,2009,31.75991	
